Status_group,Region,District_name,Ward_name,Location,Source_group,Amount_tsh,Pop_served,Construction_year,Quality_group,Wptcode,Quality_group,Extraction_group,Breakdown_year,Payment_group,Funder,Installer,Management,Hardware Problem,
functional,Arusha,Ngorongoro,Soitsambu,"35.36893191,-1.957788965",borehole,0,125,2012,enough,0205300714WP08,good,mono,unknown,never pay,OBC,George mtoto,vwc,none,
functional,Arusha,Ngorongoro,Soitsambu,"35.36238156,-1.958186199",rainwater harvesting,0,225,2011,seasonal,0205300714WP07,good,gravity,unknown,never pay,WFP/USAID,Active MKM,parastatal,none,
functional,Arusha,Ngorongoro,Soitsambu,"35.48647774,-1.890939521",borehole,100,125,1972,enough,0205300714WP04,good,mono,unknown,per bucket,District Council,District water depar,vwc,none,
functional,Arusha,Ngorongoro,Soitsambu,"35.48645692,-1.890860504",borehole,100,150,1972,enough,0205300714WP03,good,mono,unknown,per bucket,District Council,District water depar,vwc,none,
functional,Arusha,Ngorongoro,Soitsambu,"35.49092806,-1.896549434",rainwater harvesting,0,265,2011,seasonal,0205300714WP02,good,gravity,unknown,never pay,WFP/USAID,Active MKM,vwc,none,
functional,Arusha,Ngorongoro,Soitsambu,"35.49095722,-1.896627559",rainwater harvesting,0,1,2011,seasonal,0205300714WP01,good,gravity,unknown,never pay,WFP/USAID,Active MKM,parastatal,none,
functional,Arusha,Ngorongoro,Soitsambu,"35.41763679,-2.006909024",rainwater harvesting,0,180,2010,seasonal,0205300714WP09,good,gravity,unknown,never pay,District Council,District water depar,parastatal,none,
functional,Arusha,Ngorongoro,Soitsambu,"35.41732648,-2.006974672",rainwater harvesting,0,165,2011,seasonal,0205300714WP10,good,gravity,unknown,never pay,ODC,ODC,parastatal,none,
functional,Arusha,Monduli,Sepeko,"36.3609649,-3.338739856",rainwater harvesting,0,1,2000,seasonal,0201300604WP10_40,good,other,unknown,never pay,,,parastatal,none,
functional,Arusha,Monduli,Sepeko,"36.30193709,-3.324244097",rainwater harvesting,0,1,2000,seasonal,0201300604WP05_30,good,gravity,unknown,never pay,,,parastatal,none,
functional,Arusha,Monduli,Sepeko,"36.30269008,-3.324360626",rainwater harvesting,0,1,2000,seasonal,0201300604WP04_28,good,other,unknown,never pay,,,parastatal,none,
functional,Arusha,Monduli,Sepeko,"36.31556321,-3.410554747",rainwater harvesting,0,1,2000,seasonal,0201300604WP01_22,good,other,unknown,never pay,,,parastatal,none,
functional,Arusha,Monduli,Sepeko,"36.30033897,-3.32179062",rainwater harvesting,0,1,2010,seasonal,0201300604WP06_32,good,other,unknown,never pay,,,parastatal,none,
functional,Arusha,Monduli,Sepeko,"36.39223775,-3.416521011",rainwater harvesting,0,1,2010,seasonal,0201300604WP20_51,good,other,unknown,never pay,,,parastatal,none,
functional,Arusha,Monduli,Sepeko,"36.35324882,-3.342413229",rainwater harvesting,0,1,2010,seasonal,0201300604WP08_36,good,other,unknown,never pay,,,parastatal,none,
functional,Arusha,Monduli,Sepeko,"36.35317283,-3.34279258",rainwater harvesting,0,1,2000,seasonal,0201300604WP09_38,good,other,unknown,never pay,,,parastatal,none,
functional,Arusha,Monduli,Sepeko,"36.39198782,-3.416818844",rainwater harvesting,0,1,2000,seasonal,0201300604WP19_50,good,other,unknown,never pay,,,parastatal,none,
functional,Arusha,Monduli,Sepeko,"36.39196663,-3.416766346",rainwater harvesting,0,1,2000,seasonal,0201300604WP18_49,good,other,unknown,never pay,,,parastatal,none,
functional,Arusha,Monduli,Sepeko,"36.38962299,-3.416939481",rainwater harvesting,0,1,2010,seasonal,0201300604WP17_48,good,other,unknown,never pay,,,parastatal,none,
functional,Arusha,Monduli,Selela,"36.05759499,-3.205929639",rainwater harvesting,0,1,2010,seasonal,0201300610WP13_156,good,other,unknown,never pay,,,parastatal,none,
functional,Arusha,Monduli,Selela,"35.94692648,-3.208034448",spring,0,1,2000,insufficient,0201300610WP10_foo,good,gravity,unknown,never pay,,,vwc,none,
functional,Arusha,Monduli,Selela,"35.95547611,-3.220070581",spring,0,1,2000,seasonal,0201300610WP09_149,good,gravity,unknown,never pay,,,parastatal,none,
functional,Arusha,Monduli,Selela,"36.05768138,-3.20584908",rainwater harvesting,0,1,2010,seasonal,0201300610WP14_157,good,other,unknown,never pay,,,parastatal,none,
functional,Arusha,Monduli,Selela,"35.95494375,-3.21960787",spring,0,1,2000,insufficient,0201300610WP08_148,good,gravity,unknown,never pay,,,parastatal,none,
functional,Arusha,Monduli,Selela,"35.94219833,-3.204387401",spring,0,1,1990,insufficient,0201300610WP13_155,good,gravity,unknown,never pay,,,vwc,none,
functional,Arusha,Monduli,Selela,"35.9553572,-3.219468403",spring,0,1,2000,insufficient,0201300610WP07_147,good,gravity,unknown,never pay,,,parastatal,none,
functional,Arusha,Arusha,Sekei,"36.69589628,-3.358379767",spring,30,680,2000,enough,02032001032WP04,good,gravity,unknown,per bucket,,,water board,none,
functional,Arusha,Arusha,Sekei,"36.69848758,-3.359633287",spring,30,2500,2000,enough,02032001032WP02,good,gravity,unknown,per bucket,,,water board,none,
functional,Arusha,Arusha,Sekei,"36.6970186,-3.357884455",spring,30,680,2000,enough,02032001032WP03,good,gravity,unknown,per bucket,,,water board,none,
functional,Arusha,Arusha,Sekei,"36.70104036,-3.360135301",spring,30,1,2000,enough,02032001032WP01,good,gravity,unknown,per bucket,,,water board,none,
functional,Arusha,Meru,Seela Sing'isi,"36.79158044,-3.362738703",spring,0,350,1998,enough,02073098141WP13,good,gravity,unknown,unknown,World vision/ KKKT,Community,wua,none,
functional,Arusha,Meru,Seela Sing'isi,"36.79419818,-3.363671452",spring,0,156,1998,enough,02073098141WP12,good,gravity,unknown,never pay,World vision/KKKT,Community,vwc,none,
functional,Arusha,Meru,Seela Sing'isi,"36.78393406,-3.319628601",spring,0,250,2007,enough,02073098141WP23,good,gravity,unknown,unknown,KKKT,Community,vwc,none,
functional,Arusha,Meru,Seela Sing'isi,"36.78726125,-3.335579752",spring,0,360,2012,enough,02073098141WP28,good,gravity,unknown,unknown,Pentecosta Seela,Pentecosta,wua,none,
functional,Arusha,Meru,Seela Sing'isi,"36.78683182,-3.33092307",spring,0,350,2010,enough,02073098141WP27,good,gravity,unknown,unknown,KKKT,Amec,wua,none,
functional,Arusha,Meru,Seela Sing'isi,"36.78563409,-3.330786874",spring,0,350,2007,enough,02073098141WP26,good,gravity,unknown,unknown,KKKT,Community,wua,none,
functional,Arusha,Meru,Seela Sing'isi,"36.79181701,-3.363990456",spring,0,390,1998,enough,02073098141WP14,good,gravity,unknown,unknown,World vision/ KKKT,Community,wua,none,
functional,Arusha,Meru,Seela Sing'isi,"36.79357799,-3.362280038",spring,0,380,1998,enough,02073098141WP11,good,gravity,unknown,unknown,World vision /KKKT,Community,vwc,none,
functional,Arusha,Meru,Seela Sing'isi,"36.79678074,-3.363647457",spring,0,160,1998,enough,02073098141WP20,good,gravity,unknown,unknown,World Vision,Community,vwc,none,
functional,Arusha,Meru,Seela Sing'isi,"36.79066208,-3.368034865",spring,0,140,2005,enough,02073098141WP17,good,gravity,unknown,unknown,World vision/KKKT,Community,wua,none,
functional,Arusha,Meru,Seela Sing'isi,"36.80076485,-3.362803792",spring,0,350,2005,enough,02073098141WP08,good,gravity,unknown,unknown,World vision/ KKKT,Community,wua,none,
functional,Arusha,Meru,Seela Sing'isi,"36.79201685,-3.364016612",spring,0,400,2005,enough,02073098141WP15,good,gravity,unknown,unknown,KKKT,KKKT,wua,none,
functional,Arusha,Meru,Seela Sing'isi,"36.7935334,-3.355554353",spring,0,120,2005,enough,02073098141WP02,good,gravity,unknown,never pay,KKKT,Community,vwc,none,
functional,Arusha,Meru,Seela Sing'isi,"36.78967211,-3.366612984",spring,0,160,2005,enough,02073098141WP16,good,gravity,unknown,unknown,KKKT,Community,vwc,none,
functional,Arusha,Ngorongoro,Samunge,"35.69685941,-2.160672263",spring,0,200,2010,insufficient,0205300720WP03,salty,gravity,unknown,never pay,District Council,District water depar,vwc,none,
functional,Arusha,Ngorongoro,Samunge,"35.6989114,-2.154489553",spring,0,250,2010,insufficient,0205300720WP07,salty,gravity,unknown,never pay,District Council,District water depar,vwc,none,
functional,Arusha,Arusha,Sambasha,"36.67715872,-3.285327158",spring,0,200,1990,enough,0202309923WP16,good,gravity,unknown,never pay,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Kinondoni,Sambasha,"36.68527855,-3.302420175",spring,0,200,1990,enough,0202309923WP41,good,gravity,unknown,never pay,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Sambasha,"36.67122231,-3.287219399",spring,0,200,1990,enough,0202309923WP09,good,gravity,unknown,never pay,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Sambasha,"36.68431136,-3.290359325",spring,0,200,1990,enough,0202309923WP19,good,gravity,unknown,never pay,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Kinondoni,Sambasha,"36.68546068,-3.304861288",spring,0,200,1990,enough,0202309923WP42,good,gravity,unknown,never pay,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Sambasha,"36.67459731,-3.291226674",spring,0,200,1990,enough,0202309923WP20,good,gravity,unknown,never pay,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Kinondoni,Sambasha,"36.68256963,-3.306567687",spring,0,200,1990,enough,0202309923WP43,good,gravity,unknown,never pay,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Sambasha,"36.67521427,-3.29253878",spring,0,200,1990,enough,0202309923WP21,good,gravity,unknown,never pay,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Kinondoni,Sambasha,"36.68219885,-3.3091467",spring,0,200,1990,insufficient,0202309923WP44,good,gravity,unknown,never pay,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Sambasha,"36.66904777,-3.295418165",spring,0,200,1990,enough,0202309923WP22,good,gravity,unknown,never pay,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Sambasha,"36.67265556,-3.290578189",spring,0,200,1990,enough,0202309923WP13,good,gravity,unknown,never pay,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Kinondoni,Sambasha,"36.68009407,-3.301507204",spring,0,200,1990,enough,0202309923WP45,good,gravity,unknown,never pay,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Sambasha,"36.66983837,-3.294145108",spring,0,200,1990,insufficient,0202309923WP24,good,gravity,unknown,never pay,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Sambasha,"36.67735538,-3.281036278",spring,0,200,1990,enough,0202309923WP12,good,gravity,unknown,never pay,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Sambasha,"36.68985596,-3.306689537",spring,0,200,1990,insufficient,0202309923WP30,good,gravity,unknown,never pay,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Sambasha,"36.67215823,-3.28674327",spring,0,200,1990,enough,0202309923WP10,good,gravity,unknown,never pay,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Sambasha,"36.66056617,-3.28723886",spring,0,200,1990,enough,0202309923WP05,good,gravity,unknown,never pay,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Sambasha,"36.66465302,-3.288106424",spring,0,200,1990,enough,0202309923WP03,good,gravity,unknown,never pay,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Sambasha,"36.68863496,-3.306982578",spring,0,200,1990,enough,0202309923WP29,good,gravity,unknown,never pay,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Sambasha,"36.67031698,-3.283751841",spring,0,200,1990,enough,0202309923WP08,good,gravity,unknown,never pay,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Sambasha,"36.68926047,-3.30284369",spring,0,200,1990,insufficient,0202309923WP31,good,gravity,unknown,never pay,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Sambasha,"36.69376396,-3.29808751",spring,0,200,1990,enough,0202309923WP34,good,gravity,unknown,never pay,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Sambasha,"36.69778784,-3.295227204",spring,0,200,1990,enough,0202309923WP35,good,gravity,unknown,never pay,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha Urban,Sambasha,"36.69833806,-3.295632195",spring,0,200,1990,enough,0202309923WP36,good,gravity,unknown,never pay,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha Urban,Sambasha,"36.69688879,-3.294947276",spring,0,200,1990,enough,0202309923WP37,good,gravity,unknown,never pay,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha Urban,Sambasha,"36.69336857,-3.294907656",spring,0,200,1990,insufficient,0202309923WP38,good,gravity,unknown,never pay,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha Urban,Sambasha,"36.69293001,-3.296351729",spring,0,200,1990,enough,0202309923WP39,good,gravity,unknown,never pay,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Sambasha,"36.66051536,-3.287193609",spring,0,200,1990,enough,0202309923WP06,good,gravity,unknown,never pay,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Kinondoni,Sambasha,"36.69069454,-3.298327056",spring,0,200,1990,insufficient,0202309923WP40,good,gravity,unknown,never pay,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Sambasha,"36.6665228,-3.285709651",spring,0,200,1990,enough,0202309923WP04,good,gravity,unknown,never pay,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Sambasha,"36.66914017,-3.293906586",spring,0,200,2000,enough,0202309923WP01,good,gravity,unknown,never pay,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Sambasha,"36.68512325,-3.287691416",spring,0,200,1990,enough,0202309923WP18,good,gravity,unknown,never pay,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Sambasha,"36.67572317,-3.283610244",spring,0,200,1990,enough,0202309923WP11,good,gravity,unknown,never pay,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Ngorongoro,Sale,"35.69371559,-2.292969629",spring,0,310,2008,insufficient,0205300705WP05,good,gravity,unknown,never pay,ERETO,ERETO,vwc,none,
functional,Arusha,Ngorongoro,Sale,"35.70782591,-2.289095891",spring,0,120,2008,enough,0205300705WP01,good,gravity,unknown,never pay,ERETO,ERETO,vwc,none,
functional,Arusha,Ngorongoro,Sale,"35.70134796,-2.296614583",spring,0,260,2008,insufficient,0205300705WP04,good,gravity,unknown,never pay,ERETO,ERETO,vwc,none,
functional,Arusha,Ngorongoro,Sale,"35.68670545,-2.2944615",spring,0,40,2008,insufficient,0205300705WP06,good,gravity,unknown,never pay,ERETO,ERETO,vwc,none,
functional,Arusha,Ngorongoro,Sale,"35.68946571,-2.294275903",spring,0,610,2008,enough,0205300705WP09,good,gravity,unknown,never pay,ERETO,ERETO,vwc,none,
functional,Arusha,Ngorongoro,Sale,"35.68498603,-2.292607019",spring,0,350,2008,insufficient,0205300705WP07,good,gravity,unknown,never pay,ERETO,ERETO,vwc,none,
functional,Arusha,Karatu,Rhotia,"35.73664211,-3.32148883",river/lake,10,150,1998,enough,243084121WP09,good,gravity,unknown,per bucket,Hans,Hans,vwc,none,
functional,Arusha,Karatu,Rhotia,"35.72375933,-3.334440521",river/lake,10,150,1998,enough,243084121WP14,good,gravity,unknown,per bucket,Hans,Hans,vwc,none,
functional,Arusha,Karatu,Rhotia,"35.74216372,-3.33420597",river/lake,10,250,1998,enough,243084121WP13,good,gravity,unknown,per bucket,Hans,Hans,vwc,none,
functional,Arusha,Karatu,Rhotia,"35.73017267,-3.323896292",river/lake,10,100,1998,enough,243084121WP12,good,gravity,unknown,per bucket,Hans,Hans,vwc,none,
functional,Arusha,Karatu,Rhotia,"35.72766084,-3.299670008",river/lake,10,150,1994,enough,243084121WP26,good,gravity,unknown,per bucket,Hans,Hans,vwc,none,
functional,Arusha,Karatu,Rhotia,"35.73174115,-3.355823818",river/lake,10,100,1998,enough,243084121WP16,good,gravity,unknown,per bucket,Hans,Hans,vwc,none,
functional,Arusha,Karatu,Rhotia,"35.73363834,-3.304504644",river/lake,10,150,1992,enough,243084121WP01,good,gravity,unknown,per bucket,Hans,Hans,vwc,none,
functional,Arusha,Karatu,Rhotia,"35.71717494,-3.298707495",river/lake,10,100,1994,enough,243084121WP28,good,gravity,unknown,per bucket,Hans,Hans,vwc,none,
functional,Arusha,Karatu,Rhotia,"35.72227065,-3.301674701",river/lake,10,150,1994,enough,243084121WP27,good,gravity,unknown,per bucket,Hans,Hans,vwc,none,
functional,Arusha,Karatu,Rhotia,"35.73145525,-3.314731602",river/lake,10,100,1998,enough,243084121WP11,good,gravity,unknown,per bucket,Hans,Hans,vwc,none,
functional,Arusha,Karatu,Rhotia,"35.7365811,-3.31291824",river/lake,10,100,1998,enough,243084121WP10,good,gravity,unknown,per bucket,Hans,Hans,vwc,none,
functional,Arusha,Karatu,Rhotia,"35.72999597,-3.349393072",river/lake,10,200,1998,enough,243084121WP15,good,gravity,unknown,per bucket,Hans,Hans,vwc,none,
functional,Arusha,Karatu,Rhotia,"35.74535735,-3.323360068",river/lake,10,200,1998,enough,243084121WP08,good,gravity,unknown,per bucket,Hans,Hans,vwc,none,
functional,Arusha,Karatu,Rhotia,"35.74847095,-3.314610772",river/lake,10,150,1998,enough,243084121WP07,good,gravity,unknown,per bucket,Hans,Hans,vwc,none,
functional,Arusha,Karatu,Rhotia,"35.7418101,-3.310983023",river/lake,10,200,1998,enough,243084121WP06,good,gravity,unknown,per bucket,Hans,Hans,vwc,none,
functional,Arusha,Karatu,Rhotia,"35.74742872,-3.303440178",river/lake,10,100,1998,enough,243084121WP05,good,gravity,unknown,per bucket,Hans,Hans,vwc,none,
functional,Arusha,Karatu,Rhotia,"35.73885534,-3.306444834",river/lake,10,150,1998,enough,243084121WP04,good,gravity,unknown,per bucket,Hans,Hans,vwc,none,
functional,Arusha,Karatu,Rhotia,"35.74337865,-3.289777471",river/lake,10,260,1998,enough,243084121WP03,good,gravity,unknown,per bucket,Hans,Hans,vwc,none,
functional,Arusha,Karatu,Rhotia,"35.7386827,-3.295139589",river/lake,10,150,1998,enough,243084121WP02,good,gravity,unknown,per bucket,Hans,Hans,vwc,none,
